hold_count,lookback,btc_ma,asset_ma,target_vol,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,total_cost_bps,avg_gross_exposure,max_gross_exposure,pct_days_flat,beats_btc_total,neighbour_count,neighbour_beats_share,neighbour_median_sharpe,neighbour_median_total_return,plateau_score
2,21,50,0,0.8,70.63008339100281,1.1092647144168426,0.5753356464458901,1.5738741487717178,3.18904597368286,-0.5294749659899551,2.095027689067148,0.463768115942029,23.635992585474686,0.735193396531516,1.0411483253588516,10.0,0.36214564199834354,1.0000000000000004,0.47942583732057414,True,9,1.0,1.5215504512854037,53.24442555438988,1.2607752256427018
3,30,50,0,0.6,28.56352278026403,0.8070805207233316,0.4366279656134725,1.56881793990276,2.9890628309946856,-0.3810412060565075,2.1180924999582422,0.463768115942029,17.740623979961377,0.5518189918722353,1.5617224880382774,10.0,0.3119212626990234,1.0000000000000004,0.47942583732057414,True,8,1.0,1.546349846392845,24.12399465831583,1.2731749231964224
2,21,50,50,0.6,32.5290347598932,0.847263332709252,0.4550943097160997,1.568004000960455,3.2185019064924107,-0.4596932205445504,1.8431059994871968,0.463768115942029,20.19697331634927,0.5897606549881692,1.0124401913875598,10.0,0.2870945879733215,1.0000000000000002,0.48277511961722486,True,10,1.0,1.517522729277528,25.70536222279319,1.2587613646387639
3,30,50,0,0.7,40.42221584696662,0.9167730153970395,0.4926591216180434,1.5616871629223104,2.9518588329623143,-0.4123913132369975,2.22306577750385,0.463768115942029,19.619216605441785,0.6102522854194147,1.5617224880382774,10.0,0.34955875044473533,1.0000000000000004,0.47942583732057414,True,8,1.0,1.534090640305712,33.95553351111763,1.267045320152856
3,30,50,50,0.6,27.04687429295018,0.7905285481735012,0.4316489641969817,1.5606759489095816,2.9627748594347327,-0.4002738686566544,1.9749691650533354,0.463768115942029,19.76397166345778,0.5464487698360572,1.5023923444976077,10.0,0.31015599907046626,1.0000000000000004,0.48277511961722486,True,9,1.0,1.5458616172022197,23.90585045448929,1.2729308086011097
3,21,50,100,0.6,28.31322659524203,0.8043979424914793,0.43866741697295886,1.5590395934636656,3.0458025940059446,-0.4683807486432128,1.7174018036002294,0.4782608695652174,21.986355694024045,0.6198730959554117,1.3550239234449761,10.0,0.30036726733008395,1.0000000000000004,0.4933014354066986,True,8,1.0,1.4992428602240135,21.36209892267555,1.2496214301120068
2,21,50,50,0.7,47.651414996103945,0.9714117152205359,0.5183818971820691,1.5588263192103144,3.1756365270288747,-0.5090365879716485,1.9083337783071892,0.463768115942029,22.757474153714966,0.6645284247569271,1.0124401913875598,10.0,0.32589211333894297,1.0000000000000002,0.48277511961722486,True,10,1.0,1.5118325454983976,37.04790496140258,1.2559162727491988
2,21,50,0,0.9,85.87953903019425,1.181608787617646,0.6201488956244189,1.555796180155944,3.1289677297739007,-0.5716223540136196,2.0671143794867977,0.4492753623188406,25.256980988680315,0.7856139560058544,1.0411483253588516,10.0,0.3907065396326239,1.0000000000000004,0.47942583732057414,True,9,1.0,1.5124877366598501,70.4726327787979,1.256243868329925
3,21,50,0,0.8,59.780779612655884,1.0495952815308147,0.558573164921342,1.5555767883563187,3.0180977664867443,-0.5642831526197102,1.8600507150674637,0.4782608695652174,24.151676405054886,0.7512336511340033,1.5617224880382774,10.0,0.3879831551813647,1.0000000000000004,0.47942583732057414,True,8,1.0,1.522299285022481,48.60260190013048,1.2611496425112405
3,30,50,50,0.7,37.5683105477053,0.8930136503199451,0.4866703678736313,1.549438684382698,2.9121447186877525,-0.43433164719424633,2.0560639688329276,0.463768115942029,21.816607141990715,0.603201539535684,1.5023923444976077,10.0,0.3471669581291707,1.0000000000000004,0.48277511961722486,True,9,1.0,1.5205464131143989,31.787875280037106,1.2602732065571995
