cycle_days,target_volatility,vol_window,stop_mode,gate_mode,cost_bps,basket_multiple,basket_cagr,basket_sharpe,basket_max_drawdown,train_multiple,train_sharpe,test_multiple,test_sharpe,test_max_drawdown,phase_median_multiple,phase_min_multiple,phase_max_multiple,phase_median_sharpe,phase_worst_drawdown,phase_median_exposure,phase_median_turnover
7,0.6,60,own75,btc_ma100,20.0,4.754851154408092,0.39110962735770216,0.9838015026687892,-0.43299796863056994,2.6917084464910026,0.9636892394489233,1.766480749654245,1.0256822608854734,-0.23197325094078103,3.862256880796681,0.8045837906249502,14.43158724051804,0.8255718945228716,-0.6483385327501288,0.33280591003815985,30.094244548155217
7,0.7,20,own75,btc_ma100,2.0,4.888254904291004,0.39928294674903775,1.020912863947165,-0.4179807931015741,2.748383986155058,1.0067126482347848,1.7785924124560168,1.049505782310149,-0.2559012597179108,4.781893653962032,0.6736630096425642,15.740217100947646,0.9507841820713444,-0.6750818829988903,0.3363806466641798,30.191443423133272
7,0.7,20,own75,btc_ma100,20.0,3.768069083980622,0.3242626184302635,0.8868580124671316,-0.44758164007583934,2.3115439681317977,0.8698878471432462,1.6301091979773135,0.9204613209008717,-0.2657743102513691,3.7174442577854787,0.5118255730346222,12.357854381573569,0.8338167954993366,-0.7262374439709427,0.3363806466641798,30.191443423133272
7,0.7,30,own75,btc_ma100,2.0,5.241786481693795,0.42012299434664513,1.0261234235947527,-0.42490063867633354,2.9382623678999025,1.0258005005318958,1.783974957090135,1.029497983207258,-0.2653038714406838,4.859637745978679,0.7464250759156682,17.29918462410422,0.9248526915042534,-0.6712830220986379,0.3446274747049008,30.87149869086257
7,0.7,30,own75,btc_ma100,20.0,4.008935975265726,0.34174961241883284,0.894572371947182,-0.44761877725089483,2.4575395631683405,0.8919470282496078,1.6312803404463914,0.9020206094709685,-0.2753074954724314,3.7467224717892775,0.5616220387759335,13.456308243556482,0.8117622913260497,-0.7248750240747917,0.3446274747049008,30.87149869086257
7,0.7,60,own75,btc_ma100,2.0,7.181853408684794,0.5180279823090743,1.105698587372949,-0.4515649770656056,3.5987850518725626,1.099081805487438,1.9956327774974625,1.123516378904614,-0.25362956033737805,5.666648177189539,0.9998781707899942,23.836067468843066,0.9325133745460011,-0.6690319141284018,0.36540579368251513,32.91431830808034
7,0.7,60,own75,btc_ma100,20.0,5.4089525989738885,0.4295932083044798,0.9806571944173166,-0.47350182242483185,2.9761575509625957,0.9721240438397057,1.817428179238843,1.00172670330498,-0.2635141640278622,4.296375926667953,0.740181237330501,18.218525732049727,0.8259903164315524,-0.7090616262890139,0.36540579368251513,32.91431830808034
7,0.8,20,own75,btc_ma100,2.0,5.599586746330173,0.44011539178319325,1.0322983691601166,-0.43458876847437045,3.084697086041836,1.0380502934271738,1.8152792932791142,1.023764187110542,-0.28377421491554056,5.0783509811009155,0.6430361206352625,19.38461593601506,0.9291724753032309,-0.7159666727034883,0.3613460294565412,32.40705300193232
7,0.8,20,own75,btc_ma100,20.0,4.234248898723221,0.35737290634615304,0.9009111494893571,-0.46285314638967445,2.5606659132751926,0.9040954419464654,1.6535733446412177,0.8969632838752025,-0.2946595411674301,3.873976196803958,0.478401003846021,14.932314011527064,0.8152869507994158,-0.7542167367482686,0.3613460294565412,32.40705300193232
7,0.8,30,own75,btc_ma100,2.0,5.772119853611085,0.44939776252136543,1.017909400111889,-0.45701620423490064,3.19784439950998,1.0305485973954693,1.8050033499114515,0.9972294486759828,-0.2957108898124018,5.073889354069696,0.6834688932115474,21.198000274789845,0.8992031563098821,-0.7269477421634682,0.3691714594400946,33.24176366634646
